rhoc,M,R,Lambda
1.000500625782227875e+15,1.451369823301861484e+00,1.341003295000028395e+01,5.112201452571874256e+02
1.003304130162703500e+15,1.451388191163442531e+00,1.341003295000028395e+01,5.111902202723088067e+02
1.006107634543179000e+15,1.451398041051682242e+00,1.341003295000028395e+01,5.111680651347825233e+02
1.008911138923654625e+15,1.451413241212345273e+00,1.341003295000028395e+01,5.111112606914515482e+02
1.011714643304130250e+15,1.451422828477117344e+00,1.341003295000028395e+01,5.110962346072988680e+02
1.014518147684605875e+15,1.451435252897480099e+00,1.341003295000028395e+01,5.110547223380859805e+02
1.017321652065081375e+15,1.451447553419206837e+00,1.341003295000028395e+01,5.110342596261919539e+02
1.020125156445557000e+15,1.451460833974348885e+00,1.341003295000028395e+01,5.110063118080564664e+02
1.022928660826032625e+15,1.451468745998982346e+00,1.341003295000028395e+01,5.109582986613723392e+02
1.025732165206508250e+15,1.451474379490381716e+00,1.341003295000028395e+01,5.109453721662241605e+02
1.028535669586983750e+15,1.451490065112275074e+00,1.341003295000028395e+01,5.109024596020549325e+02
1.031339173967459375e+15,1.451502310113857996e+00,1.341003295000028395e+01,5.108633787867128149e+02
1.034142678347935000e+15,1.451510601553942736e+00,1.341003295000028395e+01,5.108440566193391987e+02
1.036946182728410625e+15,1.451522949509490346e+00,1.341003295000028395e+01,5.108167003145027820e+02
1.039749687108886125e+15,1.451532678505584428e+00,1.341003295000028395e+01,5.107927345716050240e+02
1.042553191489361750e+15,1.451541133421165419e+00,1.341003295000028395e+01,5.107555754058210482e+02
1.045356695869837375e+15,1.451554389726378735e+00,1.341003295000028395e+01,5.107338438195961885e+02
1.048160200250313000e+15,1.451566623519992882e+00,1.341003295000028395e+01,5.107131557625330061e+02
1.050963704630788500e+15,1.451577930674589290e+00,1.341003295000028395e+01,5.106751089085647664e+02
1.053767209011264125e+15,1.451579982299419536e+00,1.341003295000028395e+01,5.106595678066689743e+02
1.056570713391739750e+15,1.451593997363772370e+00,1.341003295000028395e+01,5.106151777792214261e+02
1.059374217772215375e+15,1.451596595024822189e+00,1.341003295000028395e+01,5.105920346143607844e+02
1.062177722152690875e+15,1.451608458924984912e+00,1.341003295000028395e+01,5.105654506336868508e+02
1.064981226533166500e+15,1.451620098059566155e+00,1.341003295000028395e+01,5.105444021838009689e+02
1.067784730913642125e+15,1.451627927385783501e+00,1.341003295000028395e+01,5.105219052458392071e+02
1.070588235294117750e+15,1.451633244659937816e+00,1.341003295000028395e+01,5.105028540721144736e+02
1.073391739674593250e+15,1.451646802230702082e+00,1.341003295000028395e+01,5.104678221569971583e+02
1.076195244055068875e+15,1.451649968007284075e+00,1.341003295000028395e+01,5.104407159540147632e+02
1.078998748435544500e+15,1.451665744739940589e+00,1.341003295000028395e+01,5.103911653679506344e+02
1.081802252816020125e+15,1.451665638991138430e+00,1.341003295000028395e+01,5.103952086466705396e+02
1.084605757196495625e+15,1.451676814722027142e+00,1.341003295000028395e+01,5.103613236357696223e+02
1.087409261576971250e+15,1.451684102104583651e+00,1.341003295000028395e+01,5.103503909949197919e+02
